2.68486	0.437775
0.102086	-0.00118366
0.0157044	0.0506379
-0.00112249	-0.00533692
-0.0771793	-0.0133864
-0.776553	-0.417881
0.0422401	-0.0372115
-0.11469	0.00252811
0.00272202	-0.00329963
-0.12446	-0.0590386
-0.150985	-0.0123485
0.0307158	-0.00169193
-0.331228	0.0673145
2.90813	0.592208
-0.0486641	0.0468184
-0.170623	0.0515202
-0.0587338	0.0244483
0.0867333	0.132962
-0.809433	-0.180321
-0.00926034	-0.0492169
0.0329866	-0.0833109
0.000634281	0.00430181
-0.0250197	-0.0827298
0.111137	0.121979
-0.0397281	0.01862
0.0552581	-0.0800891
4.66913	2.06394
-0.0357531	0.0326057
-0.0374407	-0.0433081
0.0100151	0.019161
0.0105074	-0.0087575
-0.0707	0.628798
0.0596845	-0.0394466
-0.270272	0.0480626
0.0709742	-0.0326456
0.0551238	-0.0135017
-0.0980586	-0.495563
0.027436	0.0441534
-0.0530292	-0.0326258
5.16728	2.00795
-0.248823	-0.0094477
0.427304	-0.0224253
-0.08454	0.0117239
-0.0745158	-0.190397
-0.52924	0.738125
0.022023	-0.115986
-0.147552	0.0172099
0.0670238	-0.0173592
-0.152703	-0.114214
0.150674	-0.447516
-0.0678621	0.0198338
-0.00696743	-0.0713476
5.40518	2.01757
-0.0623345	-0.000188729
0.43437	0.366095
-0.00602742	-0.00290852
-0.145038	-0.038476
-0.769429	0.655852
-0.0626834	-0.0469965
-0.450577	-0.152582
0.0247864	0.0123854
0.137714	-0.0132871
0.356447	0.0207531
0.0552004	-0.0471765
-0.0143829	-0.115222
6.95924	1.27412
-0.0178757	0.0558596
-0.251396	-0.400514
-0.0043469	-0.0412087
0.0848343	0.0760881
-0.764867	0.422149
0.0353126	-0.072524
-0.0454656	0.0905924
-0.0496609	-0.0255142
0.0279408	0.0543331
0.527736	0.00732918
0.0929327	0.0260844
-0.348468	-0.14395
5.96849	0.550898
0.000775814	0.062764
-0.254519	-0.199558
-0.00908975	0.0745417
0.00245925	-0.263087
-0.322358	0.821275
0.0813638	0.060757
-0.199388	-0.0970864
-0.00624609	-0.00254779
0.00126501	0.00126729
0.324485	-0.0506636
0.0924009	0.0177338
-0.255648	0.0853696
6.55181	0.447987
-0.0418087	-0.00264765
-0.0281749	-0.0695691
-0.00948862	0.0664975
0.0209617	-0.0448923
0.00848286	0.617811
-0.0878148	-0.0465868
-0.253288	-0.00612862
-0.00821351	0.00698407
-0.0968952	-0.176187
0.256731	-0.423137
-0.00243001	-0.0111602
0.0690761	-0.231911
5.0515	1.80711
-0.058982	-0.0585029
0.299172	0.0279095
-0.00571156	-0.0209271
-0.0562132	-0.108805
-0.556044	0.452035
0.0145387	-0.0681274
-0.398101	-0.158397
-0.0261736	-0.0309951
-0.0429732	0.111399
0.177296	-0.0718541
0.0265496	0.025684
-0.112046	0.18243
6.3584	1.43355
0.0222957	-0.0899645
-0.0534963	-0.294845
-0.00218809	-0.00829441
-0.0779908	-0.0273943
-0.018951	0.295968
0.157054	-0.0294239
-0.216426	0.192055
-0.0116416	0.0354004
-0.0327254	-0.0687285
0.00969606	0.356229
0.0682923	-0.00405807
-0.429622	0.154044
5.03162	0.542807
0.0482792	0.00500213
-0.136223	-0.0618428
-0.035249	0.0679075
0.0233069	-0.152774
0.0897977	0.333444
-0.0111994	0.0137402
-0.133353	0.0162359
-0.0052609	0.0134151
0.0104773	0.0237484
0.394482	-0.0358063
0.0593151	0.0287223
-0.282407	-0.116144
5.74422	1.48392
-0.101605	0.0629773
0.161227	-0.289366
-0.0243212	0.0645364
-0.104803	-0.0126326
0.0699117	0.571983
-0.050378	-0.0743208
-0.18595	0.0870268
0.0142561	0.0164449
-0.0358707	-0.0128741
-0.00724983	0.0531767
-0.0162821	-0.0214357
-0.198221	0.00159158
4.31278	0.711372
-0.102636	-0.0529381
0.125886	0.0969966
-0.00321225	0.00135436
-0.155832	-0.0223176
0.0241539	-0.177309
0.0483427	-0.0190218
-0.113215	0.146037
0.0301364	-0.0231314
0.00131429	-0.089132
0.0298147	0.0653221
0.0313038	-0.0129771
-0.124709	0.111331
3.37375	0.989462
-0.034432	0.065187
-0.0974794	-0.097154
0.0358774	0.0556016
0.0137354	-0.148288
-0.356604	0.353449
-0.0120701	-0.0210763
-0.150565	-0.306393
-0.000434751	-0.0177733
0.0284749	0.0489429
0.306866	0.0114004
0.0610794	0.034713
0.0385102	0.00429959
4.94809	2.03158
-0.173566	-0.0375405
0.0367946	-0.0235525
-0.0460569	0.00575128
-0.148917	-0.130143
-0.0110009	0.572794
0.0486538	-0.0310933
0.0569505	0.0888557
-0.0383787	-0.0290933
-0.0379456	-0.262697
0.0608903	0.0737943
0.0289118	-0.00769021
-0.283639	-0.20825
3.90504	-0.417474
-0.0711562	0.0283742
-0.105547	-0.0608017
0.0664557	0.00383473
0.0259528	-0.0416399
0.080984	-0.0869013
0.0797413	-0.0414245
-0.08497	0.0539589
-0.003617	-0.0141238
0.152818	0.0889584
-0.162676	0.038963
-0.0339817	0.0298139
-0.17249	-0.107453
3.94179	-0.00595583
-0.0323966	-0.0634093
-0.0853957	0.117288
-0.0143305	-0.00498558
-0.015211	0.029046
-0.822984	-0.180028
0.0677215	0.0414205
0.0891576	0.17776
-0.00718846	0.0173548
-0.0152682	-0.0215115
0.126808	0.266541
0.0566515	0.0160068
-0.0363243	0.0507808
3.51626	0.640644
0.0877048	-0.0176549
-0.143708	0.0489604
0.0152835	0.0441324
-0.0873009	0.00457746
-0.772737	0.498231
0.00835271	0.0618441
-0.325633	-0.0196516
0.0106425	-0.0254628
-0.110077	-0.135809
-0.0629665	0.351508
-0.00393455	0.0174545
0.0288167	-0.169571
6.55375	1.18621
0.0767044	-0.0295635
-0.290305	-0.337624
-0.00615529	-0.0096077
0.00801108	0.110437
-0.584303	0.170021
0.0783506	-0.0159947
-0.373763	0.211979
-0.0481995	-0.000968944
0.0924788	-0.0283614
0.0815155	-0.0343936
-0.099754	-0.0301408
0.138187	-0.16233
6.25676	1.51653
0.0495075	-0.0657043
-0.0192942	-0.182977
0.0216684	-0.0126535
0.0543092	0.0510527
-0.225595	-0.432869
0.0536806	0.0266311
-0.315766	0.143737
-0.00766354	0.0347807
-0.0406033	-0.0186614
-0.514871	-0.499598
0.0030056	-0.0148816
-0.122429	0.0149392
4.63581	1.86915
-0.00782687	-0.109634
-0.123421	0.0940847
0.00525271	0.00148353
-0.0452771	0.0230147
0.0205069	0.199521
-0.0563715	-0.0427329
-0.0233745	0.172061
-0.0077806	-0.0151137
-0.113697	-0.181404
0.104422	0.112665
-0.0206946	-0.056063
0.00907752	0.0330205
4.44232	0.266423
0.0466248	0.0338437
-0.0390779	-0.0487133
-0.0208558	0.00908851
0.105872	-0.0717373
-0.620562	0.429409
-0.00831927	-0.0140335
-0.0392041	0.237403
-0.0769025	0.0085735
-0.172588	-0.146723
0.288859	0.295263
-0.0717599	-0.0471881
-0.211862	-0.208912
4.59961	1.79283
-0.0812245	-0.094038
0.178116	0.00142209
-0.0211312	0.0289869
0.088506	0.0049104
-0.187832	-0.190337
0.124168	0.0404992
-0.250557	0.188226
0.0331143	0.00775644
-0.0661511	0.0763023
-0.648853	-0.42974
0.0551509	0.0219137
-0.261536	-0.0727824
3.83833	1.56734
-0.241689	-0.0870254
0.00829085	0.0724547
0.0263594	0.0220002
0.0866369	-0.0393974
-0.0486785	-0.392357
-0.0581753	-0.037122
0.26654	0.167109
-0.0391272	-0.0479058
0.0664692	0.0616733
0.00250237	0.156188
-0.0767314	-0.0324839
-0.0251639	0.0718413
3.32304	1.35417
-0.0575687	-0.0583264
0.119281	0.149561
0.00365702	-0.00237323
-0.0567234	-0.166399
-0.817566	-0.320458
0.0417878	-0.032834
-0.056876	0.0128634
0.0022157	0.0289351
-0.0281207	-0.0794188
-0.034821	0.102161
0.0121887	-0.00674097
0.0254625	0.0157157
2.93498	0.647782
-0.115922	0.0222959
-0.36444	0.162806
-0.00779393	0.0220594
-0.0900705	0.086044
-0.791732	-0.283698
-0.0728396	-0.0453077
-0.0168081	0.00964641
2.64177	0.688992
0.0775105	0.0102218
0.0683875	-0.0365937
0.0224532	-0.00536064
-0.119987	0.0198172
-0.840601	-0.418336
-0.00777583	-0.00245807
-0.0367085	-0.087423
0.0140094	0.00850367
0.12881	-0.0776904
0.160925	0.276343
0.079925	0.0924321
-0.0805099	-0.0473255
2.67475	0.684322
0.0448416	-0.0215442
-0.0523744	-0.0382611
-0.039563	-0.0150408
-0.102141	0.11468
-0.737036	-0.198209
-0.0255869	-0.0155622
-0.182917	0.0491088
-0.0296134	-0.0464935
0.0192811	0.00643551
0.588656	-0.0714788
0.00463376	-0.0525598
0.00628569	0.0748181
5.37272	1.18409
0.06249	0.140952
-0.0648687	0.130105
0.0300539	-0.00285534
-0.217088	0.0688975
-0.191952	-0.4243
0.0429781	-0.0656457
-0.572931	-0.0150955
-0.0346672	-0.0328261
0.0689331	0.0503511
0.117781	-0.129926
0.0450201	-0.0761793
0.0554838	0.0229689
6.68975	1.32509
0.0359337	-0.0233417
-0.247649	-0.363076
0.00486663	-0.0304731
-0.0252151	0.0734586
-0.609493	0.403209
0.144564	-0.0190168
-0.124831	0.0372882
-0.0306702	-0.0319182
-0.00949568	0.0194015
0.460501	0.090445
0.0977513	0.00688501
-0.335289	0.0108257
5.34329	1.15537
-0.0101237	-0.020607
-0.163273	-0.241296
0.0549267	0.0328751
-0.114741	-0.176875
-0.3798	0.951419
-0.0217913	0.0914818
-0.0083125	-0.191557
0.00437405	0.0148982
0.000409857	0.0486635
0.405577	-0.0841469
0.0749228	0.0109573
-0.232949	-0.0859531
7.10656	0.710206
0.179241	0.0690764
-0.105669	0.184686
-0.0513741	0.0205271
-0.0356905	0.0386914
0.0382801	0.108972
0.00859969	0.0329389
-0.247181	-0.0864874
0.0128155	-0.085231
0.0716325	0.0739328
-0.494112	-0.218234
-0.00895567	0.0208089
-0.184746	-0.264793
4.92333	2.24668
0.138847	0.0118669
0.149794	0.324079
0.0650535	0.0512662
0.00517987	-0.00641605
-0.437544	-0.0914761
0.0572609	0.0786252
-0.140715	-0.286505
-0.0425077	-0.0169801
0.0800286	-0.0304015
0.0308138	0.0230977
-0.00442658	-0.0137166
0.0433127	0.0573551
6.80215	1.51051
0.112555	0.0816848
-0.219206	-0.113137
-0.0676234	-0.0349271
-0.047122	0.0283451
-0.789039	-0.0726002
-0.0495795	-0.0153713
-0.494567	0.129652
-0.0527094	0.0357159
0.0145468	0.081297
-0.0555763	-0.11486
-0.0266657	-0.0367063
0.025713	0.104915
7.35363	1.06981
0.0443365	-0.00833452
0.0615333	-0.164247
0.0429494	0.0337942
0.148967	0.0281095
-0.80548	-0.238149
0.0542593	-0.038355
-0.22317	-0.201217
0.0265138	0.0306038
0.0985055	-0.0195496
-0.395777	-0.0761438
0.00674292	-0.00731425
-0.219533	0.0274815
5.96394	1.56484
-0.0964638	-0.000593287
0.409309	0.169846
-0.0128304	0.00189294
-0.0786849	-0.0736654
-0.871958	0.509473
0.0698884	0.064333
-0.222507	-0.151472
0.0385285	0.0658559
-0.0560967	-0.0472918
0.253546	-0.191958
0.022482	0.0295009
-0.138648	-0.0227408
6.44542	1.26545
0.0215281	0.0199057
-0.0794179	-0.219289
0.00776639	-0.0474133
-0.147756	-0.129211
-0.849414	0.128331
0.0502137	-0.0166824
-0.321356	-0.0579322
0.0528117	-0.00721101
-0.163816	-0.0477451
0.297955	-0.360095
-0.0386964	0.0804927
-0.0598153	-0.0923009
4.57199	1.86612
-0.0244012	0.0093184
0.167493	0.156635
-0.0172553	0.0298496
-0.168239	-0.00819373
-0.357692	0.340419
0.00580402	-0.0144708
-0.194095	0.0717394
0.000904261	0.0288719
0.074915	0.0393498
0.299759	0.218004
-0.018232	-0.0265835
-0.135357	-0.0176154
5.10005	0.586189
-0.0615733	-0.0511334
-0.333598	0.0579883
-0.0130591	-0.0341956
-0.184651	-0.0976418
-0.890742	-0.143003
0.0427955	-0.0460882
-0.452206	-0.158482
-0.0300306	-0.0238272
0.00505441	0.0298874
-0.0498283	-0.189415
-0.0490724	-0.0751577
0.0264887	-0.088642
3.79622	1.7942
-0.134166	-0.0876685
0.0712298	0.0500901
0.0198232	0.0387255
0.0287484	-0.0673363
-0.385147	0.214686
-0.0114056	-0.0453758
-0.125745	-0.0386421
-0.00805812	-0.00251116
0.0560957	-0.003711
0.365641	0.243472
-0.101167	-0.026932
-0.255753	0.0112904
6.21721	1.23417
0.00334307	0.0839678
0.423737	-0.140364
0.0246677	-0.0142138
0.021308	0.040759
-0.0315242	-0.0396411
0.177197	0.0719051
-0.189121	-0.0195108
0.0869089	-0.00812741
0.0279528	0.00218656
0.415951	0.500876
-0.0564181	-0.0379864
-0.155199	0.00134641
4.93951	0.545749
0.146114	0.105354
-0.157174	-0.26812
0.0271595	-0.0179465
0.0926843	0.146836
-0.495329	0.00816187
-0.014632	-0.0512367
-0.589028	0.0512272
-0.0107127	-0.0141636
-0.103837	0.12644
0.103083	-0.0615431
0.0218197	0.0186628
-0.0360719	-0.0404583
4.76248	1.24889
0.0545573	0.028161
-0.153677	-0.160623
0.0801482	-0.0491078
0.0685415	0.101768
0.0178936	0.130507
0.0927559	-0.0352536
-0.270938	-0.10099
-0.049145	-0.00951495
0.0738067	0.162144
-0.268127	0.132008
0.0361024	0.0221582
-0.14024	-0.192081
4.60682	-0.949832
-0.0445276	-0.0146973
-0.171572	-0.256906
0.0439286	-0.00313983
0.243394	0.0626719
-0.147904	0.42526
0.0834541	0.0220018
-0.431565	-0.00863707
0.0614548	0.00849901
0.0200725	0.0942808
-0.102671	0.428175
0.0499014	0.0776
-0.0998751	-0.202664
4.65685	1.25172
0.0130521	-0.0066932
0.110988	-0.233654
0.0519638	-0.0134382
-0.138255	-0.0601565
-0.0546424	-0.311379
0.0289096	-0.0207324
-0.162983	0.129416
0.0544204	-0.0298516
-0.027857	0.0218097
-0.0597693	0.182333
0.0715111	0.0950836
-0.16881	-0.0903774
3.08858	0.185787
0.0226541	0.0804365
-0.134432	0.0499406
0.00266585	0.00922588
-0.0685148	0.088715
-0.680058	0.14461
0.0122376	-0.0308103
-0.146845	0.00394226
-0.0115682	-0.0175968
0.0205269	-0.0037161
0.0966997	-0.161973
-0.0296727	-0.010251
-0.00232557	0.213368
5.04741	2.30041
0.00256197	0.0449127
0.231341	0.123279
0.0391487	0.00895299
-0.0476978	-0.132028
-0.561546	0.437663
0.0480351	0.0291484
-0.0248598	0.119549
-0.0136882	-0.00383442
-0.0124882	0.0366423
0.0462691	-0.375078
0.0450181	-0.0475409
-0.139278	0.051413
5.05404	0.859339
0.0139357	0.00511316
-0.115698	0.121305
0.0322932	-0.00769567
-0.152104	-0.00695153
-0.432857	0.735547
-0.0321557	-0.00959906
-0.374841	-0.0801385
-0.011624	0.0210018
0.0129084	-0.109375
0.479138	-0.246775
-0.0252282	-0.0375658
0.124501	-0.0267753
3.24176	1.64276
-0.0387276	0.00416367
0.0410672	0.191257
0.0110045	0.0266472
-0.0170795	-0.00742288
-0.272146	0.155239
0.00453673	-0.0371686
-0.126209	-0.0361884
-0.0113471	-0.00760081
0.0254722	-0.0160998
-0.208143	0.0915546
-0.065329	0.0192449
-0.00723167	0.0738245
3.98281	1.91463
0.0505837	0.0476373
0.0723774	-0.02801
0.0418852	0.0548129
-0.172666	-0.174028
-0.366468	-0.0547894
0.0962863	0.0077685
-0.106561	-0.247469
-0.0169121	-0.0237597
-0.0307088	-0.0561195
-0.440459	0.214791
0.0728923	0.0189447
-0.272461	-0.0210741
4.69218	1.36596
0.0394573	0.0793951
0.140596	0.173921
0.0246233	-0.00281565
-0.0184377	0.0261592
-0.536629	0.0387447
-0.0188154	0.0352727
-0.0841593	-0.0706574
0.019115	-0.000841383
-0.0654109	-0.0675708
-0.0890227	-0.0792383
-0.0035994	-0.00157839
0.0328014	0.0189022
3.86971	1.10855
0.0729993	0.0503665
0.170134	-0.0235373
0.0281634	0.0265494
0.0367269	0.136911
-0.756694	-0.291361
0.0204527	-0.0362515
-0.313168	0.0163611
-0.00257516	-0.0101567
-0.10456	-0.018632
-0.265439	-0.152802
-0.05819	0.0112359
-0.0331172	0.130449
6.23993	1.7305
-0.0154334	0.00873782
0.0514291	-0.0449834
-0.0104142	0.0249128
0.0734947	-0.0981941
-0.653429	0.505028
0.122787	-0.0304812
-0.0680844	-0.182497
0.0169555	0.0607449
0.0439644	-0.0982434
0.140199	0.197978
-0.0677034	-0.0233215
-0.168674	-0.0545006
3.59549	2.06699
-0.0347753	0.039296
0.0772345	-0.0160834
-0.000200182	-0.0236895
0.090337	0.00568065
0.091241	0.558346
-0.0346332	-0.0606959
-0.174364	-0.0497567
0.00611826	0.0192124
0.0228186	-0.122996
0.328497	0.479691
-0.106847	-0.08533
0.028604	-0.0548833
2.83785	1.17859
2.43005	0.398346
-0.0639134	-0.0526482
-0.15583	0.00620154
0.000618476	0.00672477
-0.0232526	0.0714919
-0.781113	-0.243857
0.0431533	0.00462211
0.0820033	0.022472
-0.00394625	-0.00856934
0.00370434	0.016635
-0.254022	-0.0257764
0.00852608	-0.0204406
-0.117215	0.0622861
3.0994	0.757874
0.0358778	0.0494746
-0.127098	0.0372287
-0.00834627	-0.0135185
0.0147678	0.0669136
-0.267624	0.101374
0.0681591	0.0281027
-0.404025	0.0992659
-0.010572	-0.0581299
0.085856	0.0156193
0.516952	-0.10471
0.0493862	-0.0534002
-0.100805	-0.189056
5.59785	1.02227
0.0660188	0.0210882
0.0256918	-0.255776
0.0489329	-0.0211908
-0.140372	0.116444
-0.0112038	-0.0242119
0.0901507	-0.010004
-0.112095	0.233815
0.0563626	-0.0254938
-0.0206312	0.119168
0.0166747	0.135366
0.0635966	-0.11678
0.0305437	-0.0560029
5.40974	-0.313696
0.0787659	0.0204505
0.0416428	0.101281
0.00530619	0.0524016
-0.0298499	0.115046
-0.401777	0.0295267
-0.00790215	0.00995888
-0.242782	0.102365
0.0130537	0.0610192
0.031126	-0.132891
-0.0547329	-0.0632655
-0.00475238	0.0602399
-0.0848895	0.0917818
6.17865	2.02107
0.0648685	0.00704272
-0.0221771	0.118432
-0.0620419	-0.0219819
0.0932204	0.124531
-0.216672	-0.229586
0.0180932	0.0195737
-0.475439	-0.158547
-0.0148853	0.00112917
-0.138404	0.000404741
0.327426	-0.0898689
-0.00863952	-0.0561299
0.0305133	0.0502984
5.1183	-0.228758
0.0189677	0.00848442
-0.0670557	0.138343
0.0262573	-0.0328948
-0.158276	0.20809
-0.301028	-0.302648
0.0394583	0.0199278
0.0616653	0.253839
0.0224549	-0.0251592
-0.0393394	-0.0566227
0.44267	0.0482724
0.022453	0.0383501
-0.173281	-0.206696
6.19919	1.05427
-0.0686703	-0.0635535
0.295141	-0.0396394
-0.00705288	-0.0156695
-0.00802531	-0.207445
-0.781446	0.26208
0.0972152	-0.0675193
-0.308709	-0.142402
0.107367	-0.00209487
-0.121243	-0.106079
0.00293883	-0.00864588
0.0287168	-0.0323987
-0.189777	-0.089526
5.15259	1.85312
-0.042195	0.00105918
0.114187	0.127099
-0.0181584	0.0034642
0.0025128	0.053035
-0.434652	-0.43854
0.0831194	-0.0242794
-0.424068	-0.170425
0.021796	-0.0114071
0.0711626	-0.0562645
-0.108912	-0.0977103
0.0893977	0.0548702
-0.216481	-0.139781
3.88261	1.8643
0.085376	0.103394
0.0347179	0.0453855
-0.0263997	-0.0128465
0.0596457	-0.0530477
-0.252717	-0.199594
0.0186872	0.00849565
-0.370395	0.0578064
-0.0165489	-0.00496969
0.0576033	-0.00200784
0.0186736	-0.439306
0.0374464	-0.00645201
0.0533287	0.0132784
5.24826	2.30221
0.0829636	0.0398634
0.0395036	0.190125
0.0181246	-0.059447
-0.129014	-0.1461
0.221687	0.423663
0.0959571	0.0230898
-0.115147	-0.0220488
0.0218106	0.00960249
0.046065	0.0373832
