-22.3265	-11.2793
-22.8034	-23.3221
-21.8842	-21.2818
-24.6479	-22.8747
-23.9487	-17.9796
-22.6051	-20.3658
-21.5382	-22.4603
-22.0518	-16.1809
-22.0414	-15.3008
-21.5958	-19.1949
-24.1799	-19.3182
-23.4985	-16.8506
-23.2895	-18.6115
-22.185	-19.5821
-20.9924	-13.614
-6.41229	-14.4106
-4.23718	-16.4999
-2.25201	-14.9156
-2.82287	-19.0495
-3.20866	-17.136
-4.06425	-15.6991
-4.00172	-15.2163
-5.11257	-13.1926
-4.71071	-15.0109
-4.89222	-13.8245
-4.82373	-13.4668
-5.77313	-13.9877
-5.86345	-14.2219
-6.73438	-13.3833
-6.86775	-14.9871
-6.42874	-16.1243
-7.42253	-15.0531
-7.43327	-15.7511
-8.31721	-13.6611
-8.24288	-13.8004
-7.98428	-15.0623
-13.0949	-15.616
-12.6298	-22.5363
-15.1448	-20.9181
-16.4781	-19.0147
-16.2182	-18.556
-15.2245	-20.79
-15.6696	-19.3394
-16.8662	-15.9694
-14.4819	-16.1453
-14.3746	-14.9341
-13.9893	-12.2708
-15.0685	-5.52973
-19.6762	-5.3373
-17.8733	-6.97789
-18.9076	-5.14734
-21.8652	1.03605
-23.2256	1.11386
-22.9585	1.95541
-21.5629	0.350726
-20.8824	-0.624229
-19.0741	-0.591763
-16.1194	-4.02501
-7.78124	-3.72983
-7.09146	-3.31732
-6.51088	-5.25849
-5.4494	-6.52832
-6.87067	-7.29154
-6.25712	-7.51992
-6.8209	-9.30664
-7.89946	-11.0656
-7.85718	-11.1097
-10.2778	-12.7682
-12.0942	-19.4239
-11.5578	-21.159
-12.2408	-20.3061
-12.8065	-18.9779
-12.8781	-18.6542
-14.063	-15.5268
-14.7499	-11.6239
-13.4081	-5.78074
-12.4206	0.347573
-13.8172	4.60423
-13.4766	6.70376
-15.115	3.46072
-14.4178	3.75315
-14.7311	1.28106
-11.6805	-2.05796
-11.3821	-5.02489
-12.2927	-5.96882
-13.6393	-7.94702
-13.9	-11.2359
-13.2296	-13.0692
-11.0299	-13.223
-4.96156	-13.652
-4.1118	-8.57968
-2.68546	-9.99547
-2.06053	-9.9094
-1.07278	-7.85414
-7.69661	-2.96607
-10.3188	-2.68938
-13.1117	-2.30928
-26.3937	1.06221
-23.1964	-7.63873
-25.4693	-8.36284
-25.2513	-3.2251
-18.216	-5.25435
-22.7688	-14.353
-19.297	-15.1173
-17.5337	-9.911
-5.29343	-13.3253
-3.9432	-15.2773
-6.41447	-14.9126
-20.2045	-4.99117
-15.9608	-12.7365
-10.077	-17.981
-7.81014	-18.2327
-5.2155	-15.2824
-2.97253	-12.7147
-3.44172	-8.49628
-6.65348	-1.65846
-10.5044	-2.94507
-18.9617	-11.17
-24.0312	-9.74787
-25.1419	-9.12192
-27.3352	-7.56577
-31.0893	-2.81984
-34.1878	-6.61874
-36.6942	-0.727568
-36.2345	-6.34809
-33.6187	-9.35383
-33.8385	-3.05785
-27.5044	-7.52575
-25.8246	-3.62936
-23.7671	-13.6787
-23.1862	-16.2568
-27.3083	-17.2475
-23.5888	-19.4024
-22.2197	-14.9593
-19.8348	-11.8776
-19.9732	-11.319
-17.0859	-5.06644
-13.7597	-13.4637
-13.8774	-11.7514
-15.5266	-15.1257
-10.6136	-6.4605
-6.81378	-5.89726
-23.8857	-6.79374
-18.5754	-11.2772
-15.3444	-16.0715
-15.1328	-15.6898
-15.0958	-16.9194
-14.9936	-17.1547
-14.4956	-18.4658
-14.8311	-18.2169
-15.3947	-16.6463
-15.0856	-18.7086
-12.7897	-23.4322
-12.6375	-26.4578
-11.801	-29.7934
-9.62026	-30.6467
-7.53741	-31.9382
-8.99849	-31.6233
-6.63091	-31.2602
-4.41506	-29.5316
-4.26963	-15.9472
-4.6756	-12.6707
-7.31095	-11.8893
-5.42501	-11.3169
-8.06104	-14.2135
-9.23	-15.1933
-10.3714	-10.5409
-16.2141	-12.511
-24.2921	-7.84949
-15.854	-9.76581
-15.401	-12.3425
-15.3656	-13.9265
-13.6908	-6.10994
-15.8198	-9.43474
-7.28419	-5.43654
-4.93042	-10.0553
-8.83806	-17.6359
-10.6199	-21.6035
-7.3551	-24.8515
-11.0266	-20.1513
-6.17547	-23.0564
-9.6957	-37.5813
-16.513	-34.0314
-17.1893	-28.7413
-13.1345	-22.1627
-4.52688	-23.6008
-7.54075	-22.8705
-6.39259	-23.4708
-9.67216	-20.7732
-10.0649	-18.203
-11.0394	-17.5232
-13.9568	-15.6003
-15.0557	-18.5235
-16.0142	-16.1371
-18.1925	-20.2834
-21.9032	-20.8778
-22.9855	-20.4
-25.3448	-20.0765
-25.7093	-19.6191
-21.4494	-17.1824
-24.1155	-19.83
-23.9132	-19.1413
-23.1479	-17.141
-22.8468	-19.6021
-25.2309	-19.7316
-18.4206	-13.7175
-27.3173	-7.98088
-28.5161	-13.4311
-22.9845	-22.2609
-24.8422	-21.8721
-21.6056	-18.2299
-19.2145	-13.8452
-19.8008	-12.2151
-22.0479	-15.8976
-25.5171	-17.5285
-25.9026	-14.2956
-25.0285	-19.6897
-27.5323	-20.1338
-21.6463	-5.56248
-12.5867	-16.8659
-13.0951	-16.7347
-10.6305	-12.1076
-15.0488	-11.01
-13.3036	-17.5972
